Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-17 13:53:01.081354+1000 0x418      Default     0x0                  0      0    kernel: (IOUSBHostFamily) [com.apple.usb:all] YubiKey OTP+FIDO+CCID@14b00000: IOUSBHostDevice::setConfigurationGated: AppleUSBHostCompositeDevice selected configuration 1
2025-07-17 13:53:01.081579+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: controller <private> (XHCI) usbServiceArray <private>(count 3) options 0x00000000
2025-07-17 13:53:01.081581+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [0] <private>
2025-07-17 13:53:01.081582+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (IOUSBHostInterface) options 0x00000000
2025-07-17 13:53:01.081587+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.081589+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostInterface <private> (IOUSBHostInterface)
2025-07-17 13:53:01.081646+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.081649+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering AppleUSBInterface@0 (<private>) for matching
2025-07-17 13:53:01.081685+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [1] <private>
2025-07-17 13:53:01.081686+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (IOUSBHostInterface) options 0x00000000
2025-07-17 13:53:01.081690+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.081692+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostInterface <private> (IOUSBHostInterface)
2025-07-17 13:53:01.081734+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.081735+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering AppleUSBInterface@1 (<private>) for matching
2025-07-17 13:53:01.081762+1000 0x3d5      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [2] <private>
2025-07-17 13:53:01.081763+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (IOUSBHostInterface) options 0x00000000
2025-07-17 13:53:01.081765+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.081766+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostInterface <private> (IOUSBHostInterface)
2025-07-17 13:53:01.081815+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.081817+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering AppleUSBInterface@2 (<private>) for matching
2025-07-17 13:53:01.081846+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.082355+1000 0x418      Default     0x0                  0      0    kernel: IOUSBHostInterface(0x1000004a6): matching deferred by IOUSBHostHIDDevice
2025-07-17 13:53:01.095607+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) graft_dev_blockmap_lut_switch_to_metadata_based_if_needed:1312: os.dmgs1 lut contains 9 extents, 4 of which contain metadata
2025-07-17 13:53:01.095610+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) is_root_hash_authentication_required_osx:387: os.dmgs1 Release kext with internal build: 0, ARV disabled: 1, booting xid: 0
2025-07-17 13:53:01.095612+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) is_root_hash_authentication_required:557: os.dmgs1 RSR Graft, root hash authentication is required
2025-07-17 13:53:01.095613+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) authenticate_root_hash:642: os.dmgs1 successfully validated on-disk root hash
2025-07-17 13:53:01.096469+1000 0x418      Default     0x0                  0      0    kernel: (apfs) apfs_lookup_ge_jobj_id:5028: disk3s2 Found OBJID 0x7a49 type 3
2025-07-17 13:53:01.096472+1000 0x418      Default     0x0                  0      0    kernel: (apfs) apfs_graft:1045: disk3s2 Graft ino 778, jobj_id range 1617+12423
2025-07-17 13:53:01.098378+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) apfs_graft:1138: disk3s2 successfully grafted ino 778 on dir 513, dev_name [os.dmg]
2025-07-17 13:53:01.100405+1000 0x418      Default     0x0                  0      0    kernel: (apfs) root_hash_execution_cb:3137: img4_firmware_execute: successfully validated the payload and the manifest
2025-07-17 13:53:01.100408+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) apfs_graft:731: disk3s2 Grafting on an UNENCRYPTED volume
2025-07-17 13:53:01.100415+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) graft_dev_init:480: disk3 app.dmg GRAFT (compiled @ Apr 22 2025 19:49:22)
2025-07-17 13:53:01.100417+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) graft_dev_init:484: disk3 app.dmg device_handle block size 4096 real block size 4096 block count 5632 features 0 internal
2025-07-17 13:53:01.101035+1000 0x1b9      Default     0x0                  0      0    kernel: (apfs) nx_mount:1308: app.dmg initializing cache w/hash_size 512 and cache size 2048
2025-07-17 13:53:01.182475+1000 0x1ac      Default     0x0                  0      0    kernel: VM Swap Subsystem is ON
2025-07-17 13:53:01.396439+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) nx_mount:1630: app.dmg checkpoint search: largest xid 34, best xid 34 @ 7
2025-07-17 13:53:01.396447+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) nx_mount:1657: app.dmg stable checkpoint indices: desc 6 data 54
2025-07-17 13:53:01.404753+1000 0x422      Default     0x0                  0      0    kernel: (IOUSBHostFamily) [com.apple.usb:all] HS03@14300000: AppleUSBHostPort::enumerateDeviceComplete_block_invoke: enumerated 0x046d/c534/2900 (USB Receiver / 2) at 12 Mbps
2025-07-17 13:53:01.404761+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: controller <private> (XHCI) usbServiceArray <private>(count 1) options 0x00000000
2025-07-17 13:53:01.404765+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [0] <private>
2025-07-17 13:53:01.404767+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (USB Receiver) options 0x00000000
2025-07-17 13:53:01.404773+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.404776+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostDevice <private> (USB Receiver)
2025-07-17 13:53:01.404780+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::addDeviceToUsbPlane:
2025-07-17 13:53:01.404867+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.404870+1000 0x1b9      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering USB Receiver@14300000 (<private>) for matching
2025-07-17 13:53:01.405239+1000 0x422      Default     0x0                  0      0    kernel: (IOUSBHostFamily) [com.apple.usb:all] USB Receiver@14300000: IOUSBHostDevice::setConfigurationGated: AppleUSBHostCompositeDevice selected configuration 1
2025-07-17 13:53:01.405549+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: controller <private> (XHCI) usbServiceArray <private>(count 2) options 0x00000000
2025-07-17 13:53:01.405551+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [0] <private>
2025-07-17 13:53:01.405552+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (IOUSBHostInterface) options 0x00000000
2025-07-17 13:53:01.405558+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.405559+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostInterface <private> (IOUSBHostInterface)
2025-07-17 13:53:01.405640+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.405643+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering AppleUSBInterface@0 (<private>) for matching
2025-07-17 13:53:01.405683+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallback: [1] <private>
2025-07-17 13:53:01.405684+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: controller <private> (XHCI) usbService <private> (IOUSBHostInterface) options 0x00000000
2025-07-17 13:53:01.405688+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.405689+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCallGated: IOUSBHostInterface <private> (IOUSBHostInterface)
2025-07-17 13:53:01.405734+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: usbServiceCallbackGated completed with 0x00000000 and service <private>
2025-07-17 13:53:01.405736+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::usbServiceCall: registering AppleUSBInterface@1 (<private>) for matching
2025-07-17 13:53:01.405768+1000 0x422      Error       0x0                  0      0    kernel: (IOUSBFamily) [com.apple.usb:all] AppleUSBLegacyRoot@(null): AppleUSBLegacyRoot::getOrCreateLegacyControllerGated: located existing AppleUSBController@14000000
2025-07-17 13:53:01.406118+1000 0x42a      Default     0x0                  0      0    kernel: IOUSBHostInterface(0x1000004b6): matching deferred by IOUSBHostHIDDevice
2025-07-17 13:53:01.411156+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) er_state_obj_get_for_recovery:8420: app.dmgs1 No ER state object for volume AppCryptex - rolling is not happening, nothing to recover.
2025-07-17 13:53:01.411159+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) apfs_log_op_with_proc:3263: app.dmgs1 grafting volume AppCryptex, requested by: launchd (pid 1); parent: kernel_task (pid 0)
2025-07-17 13:53:01.419663+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) graft_dev_blockmap_lut_switch_to_metadata_based_if_needed:1312: app.dmgs1 lut contains 1 extents, 1 of which contain metadata
2025-07-17 13:53:01.419665+1000 0x42a      Default     0x0                  0      0    kernel: (apfs) is_root_hash_authentication_required_osx:387: app.dmgs1 Release kext with internal build: 0, ARV disabled: 1, booting xid: 0
